order_id,customer_name,customer_email,city,category,product_name,unit_price,quantity,total_amount,discount_percent,final_amount,payment_method,order_status,order_date,order_month,order_quarter,order_year,is_returned,is_cancelled
ORD10607,Stacey Mayer,hallbrian@example.org,Kolkata,Home & Kitchen,Coffee Maker,5624.25,2,11248.5,0.13,9786.19,Net Banking,Delivered,2024-06-21,6,2,2024,0,0
ORD10608,Jessica Payne,bethanymoody@example.org,Surat,Electronics,Smartphone,44609.88,5,223049.4,0.21,176209.03,Cash on Delivery,Delivered,2024-11-29,11,4,2024,0,0
ORD10609,Jordan Becker,eugenemcgee@example.com,Mumbai,Clothing,Dress,1899.28,2,3798.56,0.21,3000.86,Net Banking,Delivered,2024-12-13,12,4,2024,0,0
ORD10610,Erika Harris,robin32@example.com,Pune,Clothing,Jeans,3345.53,3,10036.59,0.06,9434.39,Cash on Delivery,Returned,2024-04-28,4,2,2024,1,0
ORD10611,Timothy Turner,jennifer75@example.com,Bengaluru,Books,Cook Book,600.84,5,3004.2,0.26,2223.11,Debit Card,Cancelled,2024-06-20,6,2,2024,0,1
ORD10612,Nicole Knox,anthony44@example.net,Jaipur,Food & Beverage,Cookies,694.37,2,1388.74,0.19,1124.88,Credit Card,Delivered,2024-10-23,10,4,2024,0,0
ORD10613,Christina Perez,brooksalicia@example.com,Jaipur,Home & Kitchen,Blender,1575.27,2,3150.54,0.24,2394.41,Net Banking,Delivered,2024-02-02,2,1,2024,0,0
ORD10614,Ashley Erickson,vritter@example.net,Hyderabad,Electronics,Tablet,12149.7,4,48598.8,0.07,45196.88,Debit Card,Delivered,2024-05-29,5,2,2024,0,0
ORD10615,Catherine Williams,hartgreg@example.org,Pune,Clothing,Jeans,4226.31,3,12678.93,0.11,11284.25,UPI,Delivered,2024-02-17,2,1,2024,0,0
ORD10616,Angela Smith,darrell55@example.org,Delhi,Food & Beverage,Protein Bar,749.34,4,2997.36,0.03,2907.44,Debit Card,Cancelled,2024-09-02,9,3,2024,0,1
ORD10617,Jose Cameron,lindseyscott@example.com,Ahmedabad,Food & Beverage,Coffee Beans,766.35,3,2299.05,0.12,2023.16,Credit Card,Delivered,2024-06-14,6,2,2024,0,0
ORD10618,Charles Salas,zstout@example.org,Delhi,Electronics,Smartwatch,63012.8,2,126025.6,0.03,122244.83,UPI,Cancelled,2024-08-06,8,3,2024,0,1
ORD10619,Ricky Smith,arichardson@example.org,Mumbai,Books,Novel,179.96,5,899.8,0.22,701.84,Net Banking,Delivered,2024-04-29,4,2,2024,0,0
ORD10620,Antonio Dawson,nbartlett@example.net,Surat,Books,Data Science Handbook,224.42,4,897.68,0.02,879.73,Credit Card,Delivered,2024-04-02,4,2,2024,0,0
ORD10621,Adam Fisher,charlesfarmer@example.com,Chennai,Home & Kitchen,Blender,10247.64,4,40990.56,0.02,40170.75,UPI,Delivered,2024-02-07,2,1,2024,0,0
ORD10622,Kathy Shepard,olsendaniel@example.net,Kolkata,Food & Beverage,Coffee Beans,295.94,1,295.94,0.08,272.26,Credit Card,Delivered,2024-09-01,9,3,2024,0,0
ORD10623,Lisa Moss,michael46@example.net,Delhi,Electronics,Laptop,12873.29,2,25746.58,0.01,25489.11,Credit Card,Delivered,2024-11-13,11,4,2024,0,0
ORD10624,Chelsea Cox,holdercourtney@example.net,Pune,Food & Beverage,Green Tea,535.7,2,1071.4,0.09,974.97,Cash on Delivery,Delivered,2024-08-10,8,3,2024,0,0
ORD10625,Larry Brown,jonathan69@example.com,Hyderabad,Electronics,Tablet,24960.46,2,49920.92,0.0,49920.92,Credit Card,Delivered,2024-09-08,9,3,2024,0,0
ORD10626,Edwin Anderson,pthomas@example.com,Ahmedabad,Electronics,Tablet,28823.46,4,115293.84,0.08,106070.33,Net Banking,Cancelled,2024-02-16,2,1,2024,0,1
ORD10627,Bruce Miller,morrisjoseph@example.com,Ahmedabad,Clothing,T-Shirt,2370.63,1,2370.63,0.21,1872.8,Net Banking,Cancelled,2024-11-24,11,4,2024,0,1
ORD10628,Matthew Yoder,brendachapman@example.net,Delhi,Electronics,Headphones,41437.95,4,165751.8,0.09,150834.14,Debit Card,Delivered,2024-09-17,9,3,2024,0,0
ORD10629,Miranda Peters,wmckinney@example.org,Surat,Books,Self Help Book,619.15,5,3095.75,0.25,2321.81,Debit Card,Cancelled,2024-03-25,3,1,2024,0,1
ORD10630,Andre Jordan,ncordova@example.org,Kolkata,Food & Beverage,Cookies,381.6,3,1144.8,0.11,1018.87,Debit Card,Returned,2024-01-15,1,1,2024,1,0
ORD10631,Susan Miller,john34@example.org,Surat,Home & Kitchen,Knife Set,8282.7,4,33130.8,0.12,29155.1,UPI,Delivered,2024-01-31,1,1,2024,0,0
ORD10632,Cathy Hopkins,alvaradojoseph@example.net,Mumbai,Electronics,Headphones,31414.29,5,157071.45,0.18,128798.59,UPI,Delivered,2024-07-10,7,3,2024,0,0
ORD10633,Javier Mccann,jacobsonrachael@example.org,Kolkata,Electronics,Laptop,39065.48,2,78130.96,0.17,64848.7,Net Banking,Delivered,2024-12-26,12,4,2024,0,0
ORD10634,Christopher Pennington,orios@example.com,Hyderabad,Books,Cook Book,264.63,1,264.63,0.12,232.87,Debit Card,Delivered,2024-02-25,2,1,2024,0,0
ORD10635,Brian Cervantes,mcastillo@example.com,Chennai,Food & Beverage,Green Tea,363.13,3,1089.39,0.08,1002.24,Cash on Delivery,Cancelled,2024-12-23,12,4,2024,0,1
ORD10636,Amy Green,sean34@example.org,Chennai,Home & Kitchen,Blender,4791.36,4,19165.44,0.08,17632.2,Net Banking,Delivered,2024-03-13,3,1,2024,0,0
ORD10637,Todd Vazquez,noahjohnson@example.com,Mumbai,Electronics,Headphones,73905.13,3,221715.39,0.3,155200.77,Cash on Delivery,Delivered,2024-08-24,8,3,2024,0,0
ORD10638,Sharon Schmidt,stephanie76@example.org,Mumbai,Home & Kitchen,Air Fryer,1658.77,3,4976.31,0.07,4627.97,Credit Card,Returned,2024-05-13,5,2,2024,1,0
ORD10639,Lucas Campos,downsemily@example.net,Bengaluru,Clothing,Sneakers,1866.17,1,1866.17,0.13,1623.57,Cash on Delivery,Delivered,2024-04-09,4,2,2024,0,0
ORD10640,Robert Nichols,whitakershelby@example.org,Surat,Home & Kitchen,Toaster,8065.93,4,32263.72,0.2,25810.98,Debit Card,Delivered,2024-01-01,1,1,2024,0,0
ORD10641,Mitchell Martinez,grichards@example.org,Mumbai,Home & Kitchen,Knife Set,9412.08,1,9412.08,0.06,8847.36,Net Banking,Delivered,2024-11-28,11,4,2024,0,0
ORD10642,Misty Garcia,megan34@example.net,Mumbai,Books,Self Help Book,421.7,5,2108.5,0.23,1623.55,Debit Card,Cancelled,2024-11-12,11,4,2024,0,1
ORD10643,Amanda Myers,charles67@example.com,Jaipur,Home & Kitchen,Air Fryer,1594.45,2,3188.9,0.15,2710.57,Credit Card,Delivered,2024-12-02,12,4,2024,0,0
ORD10644,Eric Kelly,cheryl74@example.com,Jaipur,Books,Data Science Handbook,633.0,4,2532.0,0.09,2304.12,Credit Card,Cancelled,2024-11-30,11,4,2024,0,1
ORD10645,Bryan Anderson,alisonstevens@example.com,Surat,Electronics,Smartwatch,70185.89,5,350929.45,0.14,301799.33,Debit Card,Delivered,2024-04-24,4,2,2024,0,0
ORD10646,Jimmy Gordon MD,ugonzalez@example.com,Chennai,Books,Cook Book,213.77,3,641.31,0.06,602.83,UPI,Returned,2024-08-05,8,3,2024,1,0
ORD10647,Jordan Taylor,nsmith@example.com,Hyderabad,Books,Self Help Book,805.55,1,805.55,0.24,612.22,Net Banking,Delivered,2024-08-02,8,3,2024,0,0
ORD10648,Arthur Vaughn,jose43@example.net,Mumbai,Electronics,Tablet,76675.54,4,306702.16,0.08,282165.99,Credit Card,Delivered,2024-11-14,11,4,2024,0,0
ORD10649,Brittney Scott,davidwelch@example.net,Pune,Home & Kitchen,Coffee Maker,8769.81,2,17539.62,0.07,16311.85,Credit Card,Delivered,2024-03-28,3,1,2024,0,0
ORD10650,Donald Charles,jamesmiller@example.net,Surat,Electronics,Smartphone,60184.65,2,120369.3,0.19,97499.13,Debit Card,Cancelled,2024-12-12,12,4,2024,0,1
ORD10651,William Nguyen,lewisbrenda@example.org,Hyderabad,Electronics,Headphones,61934.75,4,247739.0,0.11,220487.71,Credit Card,Delivered,2024-05-23,5,2,2024,0,0
ORD10652,Luis Ramirez,robert95@example.org,Pune,Clothing,Dress,3351.46,3,10054.38,0.12,8847.85,Net Banking,Delivered,2024-05-25,5,2,2024,0,0
ORD10653,James Mcknight,markmoore@example.org,Kolkata,Clothing,Jacket,2490.02,4,9960.08,0.27,7270.86,UPI,Returned,2024-06-23,6,2,2024,1,0
ORD10654,Julia Morris,michelle28@example.org,Delhi,Clothing,Sneakers,4965.37,1,4965.37,0.06,4667.45,UPI,Delivered,2024-03-21,3,1,2024,0,0
ORD10655,Jose Brown,james07@example.net,Kolkata,Food & Beverage,Energy Drink,654.23,3,1962.69,0.28,1413.14,UPI,Delivered,2024-06-15,6,2,2024,0,0
ORD10656,Amy Jones,mcclureronald@example.com,Pune,Electronics,Laptop,9262.52,3,27787.56,0.22,21674.3,Debit Card,Returned,2024-07-17,7,3,2024,1,0
ORD10657,Jose Preston,sharon65@example.com,Ahmedabad,Electronics,Tablet,37060.43,1,37060.43,0.09,33724.99,UPI,Returned,2024-03-11,3,1,2024,1,0
ORD10658,Paul Herring,jamesvicki@example.org,Pune,Food & Beverage,Protein Bar,354.19,3,1062.57,0.15,903.18,Credit Card,Returned,2024-11-14,11,4,2024,1,0
ORD10659,Brenda Tucker,omontgomery@example.com,Kolkata,Books,Novel,559.99,5,2799.95,0.28,2015.96,Net Banking,Delivered,2024-11-15,11,4,2024,0,0
ORD10660,Calvin Berger,paul19@example.net,Delhi,Home & Kitchen,Toaster,14889.59,5,74447.95,0.2,59558.36,Cash on Delivery,Delivered,2024-09-20,9,3,2024,0,0
ORD10661,Russell Hayes,iherrera@example.net,Hyderabad,Electronics,Laptop,24368.49,2,48736.98,0.2,38989.58,Net Banking,Delivered,2024-10-07,10,4,2024,0,0
ORD10662,Karen Fields,nschultz@example.com,Chennai,Food & Beverage,Protein Bar,528.49,1,528.49,0.14,454.5,Credit Card,Delivered,2024-02-20,2,1,2024,0,0
ORD10663,Monica Zimmerman,estevens@example.com,Jaipur,Home & Kitchen,Knife Set,4571.21,5,22856.05,0.04,21941.81,Net Banking,Returned,2024-02-02,2,1,2024,1,0
ORD10664,James Henry,osbornewilliam@example.net,Delhi,Clothing,Dress,4685.96,3,14057.88,0.29,9981.09,Net Banking,Delivered,2024-01-28,1,1,2024,0,0
ORD10665,Monica Baldwin,hudsonsusan@example.net,Pune,Food & Beverage,Green Tea,411.4,3,1234.2,0.29,876.28,Cash on Delivery,Returned,2024-10-04,10,4,2024,1,0
ORD10666,Mrs. Melissa Davis MD,brandi75@example.com,Pune,Clothing,Dress,2223.61,4,8894.44,0.04,8538.66,Debit Card,Delivered,2024-01-31,1,1,2024,0,0
ORD10667,Darren Diaz,timothyyoung@example.net,Bengaluru,Clothing,T-Shirt,624.4,3,1873.2,0.23,1442.36,Net Banking,Cancelled,2024-07-22,7,3,2024,0,1
ORD10668,Lisa Woods,xflores@example.org,Delhi,Clothing,Jeans,2989.79,1,2989.79,0.09,2720.71,Cash on Delivery,Cancelled,2024-04-02,4,2,2024,0,1
ORD10669,Douglas Lee II,christina97@example.com,Bengaluru,Electronics,Headphones,29759.41,2,59518.82,0.05,56542.88,Credit Card,Delivered,2024-01-13,1,1,2024,0,0
ORD10670,Gary Best,jchapman@example.net,Chennai,Home & Kitchen,Air Fryer,12592.57,3,37777.71,0.16,31733.28,UPI,Delivered,2024-09-27,9,3,2024,0,0
ORD10671,Lisa Brown,webbdeanna@example.com,Surat,Clothing,T-Shirt,409.8,1,409.8,0.26,303.25,Net Banking,Delivered,2024-06-26,6,2,2024,0,0
ORD10672,Wendy Dunn,lisajones@example.org,Ahmedabad,Electronics,Smartphone,53114.27,2,106228.54,0.11,94543.4,Debit Card,Delivered,2024-07-22,7,3,2024,0,0
ORD10673,Robin Fischer,georgethomas@example.com,Hyderabad,Food & Beverage,Cookies,191.33,1,191.33,0.2,153.06,Debit Card,Delivered,2024-05-25,5,2,2024,0,0
ORD10674,Nathan Davis,hesterstacie@example.com,Bengaluru,Electronics,Smartphone,18494.8,2,36989.6,0.21,29221.78,Debit Card,Delivered,2024-09-21,9,3,2024,0,0
ORD10675,Todd Torres,darryl36@example.com,Surat,Food & Beverage,Energy Drink,209.36,5,1046.8,0.08,963.06,Credit Card,Returned,2024-12-30,12,4,2024,1,0
ORD10676,Tiffany Ramos,smithchristopher@example.org,Chennai,Home & Kitchen,Toaster,14246.56,1,14246.56,0.17,11824.64,Debit Card,Delivered,2024-06-06,6,2,2024,0,0
ORD10677,Michael Dorsey,ysmith@example.org,Jaipur,Books,Cook Book,471.14,1,471.14,0.04,452.29,Credit Card,Cancelled,2024-08-11,8,3,2024,0,1
ORD10678,Kelli Robertson,hmartinez@example.com,Bengaluru,Home & Kitchen,Knife Set,3929.39,1,3929.39,0.11,3497.16,Net Banking,Returned,2024-10-26,10,4,2024,1,0
ORD10679,Nicole Gallagher,jo01@example.com,Chennai,Home & Kitchen,Toaster,8628.07,4,34512.28,0.07,32096.42,Cash on Delivery,Delivered,2024-01-26,1,1,2024,0,0
ORD10680,Kaitlin Gonzalez,csoto@example.com,Bengaluru,Clothing,Jeans,2599.63,4,10398.52,0.03,10086.56,Debit Card,Delivered,2024-08-14,8,3,2024,0,0
ORD10681,Michelle Roberts,keith15@example.com,Mumbai,Food & Beverage,Protein Bar,468.05,1,468.05,0.17,388.48,UPI,Cancelled,2024-09-05,9,3,2024,0,1
ORD10682,Evan Gonzalez,maria98@example.net,Surat,Books,Cook Book,829.77,2,1659.54,0.19,1344.23,Net Banking,Returned,2024-02-15,2,1,2024,1,0
ORD10683,Marc Rojas,wernerevelyn@example.net,Bengaluru,Clothing,Sneakers,1353.68,5,6768.4,0.12,5956.19,Net Banking,Delivered,2024-08-24,8,3,2024,0,0
ORD10684,Thomas Harvey,jonesmichael@example.net,Pune,Electronics,Headphones,67391.05,1,67391.05,0.05,64021.5,Credit Card,Returned,2024-01-06,1,1,2024,1,0
ORD10685,Brent Lozano,andrew92@example.org,Chennai,Electronics,Smartwatch,32228.22,4,128912.88,0.09,117310.72,UPI,Cancelled,2024-05-12,5,2,2024,0,1
ORD10686,Tara Buchanan,sylvia05@example.net,Hyderabad,Electronics,Smartwatch,74196.06,3,222588.18,0.08,204781.13,Credit Card,Delivered,2024-12-20,12,4,2024,0,0
ORD10687,Katelyn Taylor,cwebb@example.org,Surat,Electronics,Headphones,54885.55,1,54885.55,0.19,44457.3,Debit Card,Delivered,2024-11-09,11,4,2024,0,0
ORD10688,Brandon Murphy,mreynolds@example.net,Chennai,Food & Beverage,Green Tea,515.4,1,515.4,0.1,463.86,Debit Card,Delivered,2024-12-30,12,4,2024,0,0
ORD10689,Paula Moody,marc59@example.com,Hyderabad,Home & Kitchen,Blender,5148.51,5,25742.55,0.07,23940.57,Credit Card,Delivered,2024-04-26,4,2,2024,0,0
ORD10690,Lisa Porter,heatherjohnson@example.net,Surat,Clothing,T-Shirt,2521.04,1,2521.04,0.22,1966.41,Cash on Delivery,Delivered,2024-09-22,9,3,2024,0,0
ORD10691,William Williams,heather85@example.com,Hyderabad,Books,Data Science Handbook,248.7,5,1243.5,0.13,1081.85,Cash on Delivery,Cancelled,2024-03-04,3,1,2024,0,1
ORD10692,Mary King,ksmith@example.net,Jaipur,Electronics,Headphones,16392.98,3,49178.94,0.2,39343.15,Cash on Delivery,Delivered,2024-02-08,2,1,2024,0,0
ORD10693,Terry Eaton,alisonchapman@example.com,Bengaluru,Clothing,Jeans,2009.28,2,4018.56,0.19,3255.03,Net Banking,Cancelled,2024-04-07,4,2,2024,0,1
ORD10694,Sarah Roman,eramsey@example.org,Kolkata,Home & Kitchen,Coffee Maker,9143.49,5,45717.45,0.26,33830.91,Debit Card,Delivered,2024-11-11,11,4,2024,0,0
ORD10695,Kelly Mills,morganmike@example.org,Pune,Food & Beverage,Coffee Beans,776.96,5,3884.8,0.01,3845.95,Cash on Delivery,Cancelled,2024-09-21,9,3,2024,0,1
ORD10696,John Hernandez,pjackson@example.net,Surat,Home & Kitchen,Coffee Maker,2303.25,3,6909.75,0.16,5804.19,Credit Card,Returned,2024-04-15,4,2,2024,1,0
ORD10697,Katrina Cooper,rhondabailey@example.com,Kolkata,Food & Beverage,Green Tea,394.56,5,1972.8,0.18,1617.7,Credit Card,Returned,2024-08-02,8,3,2024,1,0
ORD10698,Christopher Long,katherinerodriguez@example.com,Bengaluru,Home & Kitchen,Coffee Maker,6079.72,5,30398.6,0.12,26750.77,Credit Card,Delivered,2024-05-25,5,2,2024,0,0
ORD10699,Seth Baker,newtoncathy@example.com,Pune,Clothing,T-Shirt,2448.34,3,7345.02,0.2,5876.02,Debit Card,Delivered,2024-11-28,11,4,2024,0,0
ORD10700,Lindsay Jones,esimpson@example.com,Ahmedabad,Home & Kitchen,Blender,4833.48,3,14500.44,0.18,11890.36,UPI,Delivered,2024-10-20,10,4,2024,0,0
ORD10701,Dale Allen,reynoldsangela@example.net,Chennai,Food & Beverage,Green Tea,201.64,1,201.64,0.1,181.48,Cash on Delivery,Delivered,2024-01-01,1,1,2024,0,0
ORD10702,Aaron Holt,thompsondavid@example.com,Pune,Clothing,T-Shirt,2391.11,5,11955.55,0.14,10281.77,UPI,Returned,2024-09-16,9,3,2024,1,0
ORD10703,Paige Anderson,harrischristopher@example.com,Kolkata,Electronics,Smartphone,62384.28,4,249537.12,0.06,234564.89,Net Banking,Returned,2024-01-06,1,1,2024,1,0
ORD10704,Stephanie Floyd,baileyscott@example.net,Jaipur,Food & Beverage,Energy Drink,405.47,3,1216.41,0.26,900.14,Net Banking,Delivered,2024-08-19,8,3,2024,0,0
ORD10705,John Baker,lisa78@example.com,Surat,Clothing,T-Shirt,4915.71,3,14747.13,0.21,11650.23,Cash on Delivery,Delivered,2024-02-06,2,1,2024,0,0
ORD10706,Lori Arnold,catherineconner@example.net,Mumbai,Books,Cook Book,525.79,1,525.79,0.04,504.76,UPI,Cancelled,2024-06-06,6,2,2024,0,1
ORD10707,David Jenkins,justinjordan@example.com,Chennai,Books,Python Guide,950.69,3,2852.07,0.29,2024.97,Credit Card,Returned,2024-07-24,7,3,2024,1,0
ORD10708,James Jimenez,lopeztammy@example.org,Surat,Food & Beverage,Protein Bar,405.21,2,810.42,0.25,607.81,Credit Card,Delivered,2024-11-03,11,4,2024,0,0
ORD10709,George Mccarthy,kjones@example.org,Hyderabad,Clothing,Jeans,4038.67,5,20193.35,0.21,15952.75,Credit Card,Delivered,2024-04-09,4,2,2024,0,0
ORD10710,Danielle Shaw,matthew07@example.net,Ahmedabad,Food & Beverage,Green Tea,437.47,3,1312.41,0.14,1128.67,UPI,Delivered,2024-10-28,10,4,2024,0,0
ORD10711,Jason Wilkins,kyle33@example.net,Bengaluru,Books,Data Science Handbook,399.92,2,799.84,0.13,695.86,UPI,Delivered,2024-02-05,2,1,2024,0,0
ORD10712,Mark Zimmerman,evelynwallace@example.org,Kolkata,Clothing,Jacket,3980.84,2,7961.68,0.12,7006.28,Cash on Delivery,Returned,2024-05-17,5,2,2024,1,0
ORD10713,Samantha Allison,jessica57@example.net,Pune,Clothing,T-Shirt,1775.4,3,5326.2,0.03,5166.41,Cash on Delivery,Delivered,2024-05-17,5,2,2024,0,0
ORD10714,Michael David,ccoleman@example.net,Hyderabad,Food & Beverage,Protein Bar,340.86,4,1363.44,0.1,1227.1,UPI,Returned,2024-05-09,5,2,2024,1,0
ORD10715,Cynthia Jordan,christopherwebster@example.org,Hyderabad,Electronics,Tablet,79251.73,2,158503.46,0.07,147408.22,Net Banking,Returned,2024-03-07,3,1,2024,1,0
ORD10716,Christine Brown,coxjessica@example.org,Pune,Home & Kitchen,Air Fryer,4860.19,3,14580.57,0.04,13997.35,UPI,Delivered,2024-08-06,8,3,2024,0,0
ORD10717,Eric Murray,melanieking@example.com,Ahmedabad,Electronics,Laptop,58316.31,3,174948.93,0.11,155704.55,Debit Card,Delivered,2024-04-22,4,2,2024,0,0
ORD10718,Ashley Bond,maloneapril@example.com,Kolkata,Food & Beverage,Energy Drink,724.83,3,2174.49,0.02,2131.0,Cash on Delivery,Delivered,2024-12-17,12,4,2024,0,0
ORD10719,Eric Collier,maryford@example.org,Ahmedabad,Books,Cook Book,428.9,1,428.9,0.19,347.41,Cash on Delivery,Delivered,2024-12-16,12,4,2024,0,0
ORD10720,Michelle Thomas,fevans@example.org,Ahmedabad,Electronics,Tablet,70456.8,3,211370.4,0.08,194460.77,Credit Card,Cancelled,2024-05-31,5,2,2024,0,1
ORD10721,Ronald Daniel,meganschwartz@example.com,Mumbai,Food & Beverage,Green Tea,487.59,3,1462.77,0.15,1243.35,Net Banking,Cancelled,2024-11-15,11,4,2024,0,1
ORD10722,Jacqueline Garcia,morsejoshua@example.com,Ahmedabad,Home & Kitchen,Knife Set,10636.05,3,31908.15,0.3,22335.7,UPI,Delivered,2024-02-26,2,1,2024,0,0
ORD10723,Charles Alvarado,debralara@example.net,Kolkata,Electronics,Tablet,67408.12,2,134816.24,0.09,122682.78,UPI,Delivered,2024-11-11,11,4,2024,0,0
ORD10724,Katherine Parker,qcarey@example.com,Ahmedabad,Clothing,Jeans,450.29,3,1350.87,0.05,1283.33,Net Banking,Cancelled,2024-02-11,2,1,2024,0,1
ORD10725,Cynthia Flores,joneszachary@example.com,Kolkata,Books,Novel,952.17,5,4760.85,0.03,4618.02,UPI,Delivered,2024-05-21,5,2,2024,0,0
ORD10726,Donald Cole,belindaortiz@example.net,Surat,Clothing,Jeans,4766.87,4,19067.48,0.22,14872.63,Debit Card,Delivered,2024-02-12,2,1,2024,0,0
ORD10727,Jason Lamb,mbrown@example.com,Kolkata,Clothing,T-Shirt,3448.28,3,10344.84,0.22,8068.98,Cash on Delivery,Delivered,2024-05-10,5,2,2024,0,0
ORD10728,Tonya Anderson,nduncan@example.net,Kolkata,Food & Beverage,Cookies,757.62,2,1515.24,0.05,1439.48,Cash on Delivery,Delivered,2024-05-07,5,2,2024,0,0
ORD10729,David Horn,micheleperez@example.net,Surat,Electronics,Headphones,49772.66,4,199090.64,0.05,189136.11,Cash on Delivery,Delivered,2024-01-15,1,1,2024,0,0
ORD10730,Patricia Frazier,atownsend@example.net,Bengaluru,Books,Self Help Book,991.26,1,991.26,0.02,971.43,Credit Card,Cancelled,2024-12-17,12,4,2024,0,1
ORD10731,James Finley,joseph73@example.org,Bengaluru,Clothing,Sneakers,4779.96,3,14339.88,0.27,10468.11,Cash on Delivery,Delivered,2024-03-24,3,1,2024,0,0
ORD10732,Jason Bell,justin84@example.org,Chennai,Clothing,Jeans,4557.32,2,9114.64,0.29,6471.39,UPI,Delivered,2024-04-20,4,2,2024,0,0
ORD10733,Kathryn Castro,kristin01@example.org,Delhi,Clothing,Sneakers,4559.8,1,4559.8,0.07,4240.61,Cash on Delivery,Delivered,2024-05-06,5,2,2024,0,0
ORD10734,Tina Kaufman,howardryan@example.com,Kolkata,Clothing,Dress,4205.98,1,4205.98,0.17,3490.96,Net Banking,Delivered,2024-07-18,7,3,2024,0,0
ORD10735,Nathan Cervantes,ashley04@example.net,Jaipur,Food & Beverage,Coffee Beans,232.33,1,232.33,0.02,227.68,Credit Card,Delivered,2024-05-05,5,2,2024,0,0
ORD10736,Jennifer Ponce,arussell@example.com,Surat,Home & Kitchen,Toaster,1136.95,4,4547.8,0.2,3638.24,Cash on Delivery,Delivered,2024-12-27,12,4,2024,0,0
ORD10737,Stanley Kirk,hillsarah@example.net,Pune,Electronics,Smartwatch,38994.88,4,155979.52,0.02,152859.93,Debit Card,Cancelled,2024-02-19,2,1,2024,0,1
ORD10738,Tanner Randall,joseph80@example.com,Jaipur,Clothing,Dress,3612.49,2,7224.98,0.04,6935.98,UPI,Delivered,2024-12-31,12,4,2024,0,0
ORD10739,Kayla Parrish,christianrobles@example.net,Bengaluru,Electronics,Headphones,36363.91,1,36363.91,0.3,25454.74,Credit Card,Cancelled,2024-01-11,1,1,2024,0,1
ORD10740,Justin Morris,rachel38@example.com,Kolkata,Books,Cook Book,751.01,4,3004.04,0.27,2192.95,UPI,Cancelled,2024-12-05,12,4,2024,0,1
ORD10741,Jeffrey Wilson,heidi75@example.net,Chennai,Clothing,Sneakers,4314.91,1,4314.91,0.29,3063.59,Debit Card,Delivered,2024-11-19,11,4,2024,0,0
ORD10742,David Perez,chernandez@example.net,Mumbai,Electronics,Tablet,7216.35,4,28865.4,0.22,22515.01,Net Banking,Delivered,2024-03-13,3,1,2024,0,0
ORD10743,Linda Foster,bgomez@example.com,Surat,Food & Beverage,Coffee Beans,734.13,2,1468.26,0.12,1292.07,UPI,Returned,2024-04-18,4,2,2024,1,0
ORD10744,Monica King,banksstacey@example.org,Pune,Books,Cook Book,921.41,4,3685.64,0.14,3169.65,UPI,Delivered,2024-03-29,3,1,2024,0,0
ORD10745,Rebecca Larson,nadams@example.org,Pune,Food & Beverage,Coffee Beans,623.07,5,3115.35,0.26,2305.36,Credit Card,Cancelled,2024-03-27,3,1,2024,0,1
ORD10746,Leon Johnson MD,thubbard@example.com,Jaipur,Electronics,Laptop,17390.9,5,86954.5,0.27,63476.78,Credit Card,Cancelled,2024-06-16,6,2,2024,0,1
ORD10747,Candice Hughes,jamiehahn@example.com,Pune,Clothing,Sneakers,4150.45,2,8300.9,0.08,7636.83,Cash on Delivery,Delivered,2024-11-17,11,4,2024,0,0
ORD10748,John Robinson,kerry57@example.org,Hyderabad,Food & Beverage,Protein Bar,301.4,5,1507.0,0.23,1160.39,Debit Card,Returned,2024-02-01,2,1,2024,1,0
ORD10749,John Taylor,lunastephanie@example.net,Kolkata,Home & Kitchen,Knife Set,3656.71,5,18283.55,0.02,17917.88,Net Banking,Returned,2024-10-31,10,4,2024,1,0
ORD10750,Heather Larsen,brianjenkins@example.org,Pune,Home & Kitchen,Air Fryer,9863.16,3,29589.48,0.25,22192.11,Credit Card,Returned,2024-01-26,1,1,2024,1,0
ORD10751,Michelle Bell,evansdiane@example.net,Hyderabad,Home & Kitchen,Air Fryer,13378.13,5,66890.65,0.18,54850.33,Net Banking,Delivered,2024-12-13,12,4,2024,0,0
ORD10752,Kathryn Smith,theresa25@example.org,Jaipur,Electronics,Smartwatch,46871.13,1,46871.13,0.2,37496.9,Debit Card,Delivered,2024-02-14,2,1,2024,0,0
ORD10753,Justin Mosley,daviswayne@example.com,Mumbai,Home & Kitchen,Knife Set,13801.12,1,13801.12,0.22,10764.87,Cash on Delivery,Cancelled,2024-02-24,2,1,2024,0,1
ORD10754,Tyler Lindsey,tiffanyharrington@example.org,Pune,Food & Beverage,Green Tea,406.33,4,1625.32,0.15,1381.52,Cash on Delivery,Delivered,2024-08-18,8,3,2024,0,0
ORD10755,Mrs. Veronica Smith MD,knoxkimberly@example.org,Pune,Books,Self Help Book,976.83,3,2930.49,0.18,2403.0,Debit Card,Delivered,2024-03-30,3,1,2024,0,0
ORD10756,Carolyn Jimenez,stephenevans@example.org,Jaipur,Home & Kitchen,Coffee Maker,3166.83,5,15834.15,0.04,15200.78,Net Banking,Returned,2024-03-10,3,1,2024,1,0
ORD10757,Kelly Bryant,thomas27@example.org,Ahmedabad,Clothing,T-Shirt,2125.68,3,6377.04,0.18,5229.17,Cash on Delivery,Returned,2024-08-02,8,3,2024,1,0
ORD10758,Kenneth Castro,millerkaren@example.net,Chennai,Books,Cook Book,531.18,4,2124.72,0.14,1827.26,Cash on Delivery,Cancelled,2024-10-11,10,4,2024,0,1
